date,recommendationservice_num_pods,recommendationservice_desired_replicas,recommendationservice_cpu_usage,recommendationservice_mem_usage,recommendationservice_traffic_in,recommendationservice_traffic_out,recommendationservice_latency,productcatalogservice_num_pods,productcatalogservice_desired_replicas,productcatalogservice_cpu_usage,productcatalogservice_mem_usage,productcatalogservice_traffic_in,productcatalogservice_traffic_out,productcatalogservice_latency,cartservice_num_pods,cartservice_desired_replicas,cartservice_cpu_usage,cartservice_mem_usage,cartservice_traffic_in,cartservice_traffic_out,cartservice_latency,adservice_num_pods,adservice_desired_replicas,adservice_cpu_usage,adservice_mem_usage,adservice_traffic_in,adservice_traffic_out,adservice_latency,paymentservice_num_pods,paymentservice_desired_replicas,paymentservice_cpu_usage,paymentservice_mem_usage,paymentservice_traffic_in,paymentservice_traffic_out,paymentservice_latency,shippingservice_num_pods,shippingservice_desired_replicas,shippingservice_cpu_usage,shippingservice_mem_usage,shippingservice_traffic_in,shippingservice_traffic_out,shippingservice_latency,currencyservice_num_pods,currencyservice_desired_replicas,currencyservice_cpu_usage,currencyservice_mem_usage,currencyservice_traffic_in,currencyservice_traffic_out,currencyservice_latency,redis-cart_num_pods,redis-cart_desired_replicas,redis-cart_cpu_usage,redis-cart_mem_usage,redis-cart_traffic_in,redis-cart_traffic_out,redis-cart_latency,checkoutservice_num_pods,checkoutservice_desired_replicas,checkoutservice_cpu_usage,checkoutservice_mem_usage,checkoutservice_traffic_in,checkoutservice_traffic_out,checkoutservice_latency,frontend_num_pods,frontend_desired_replicas,frontend_cpu_usage,frontend_mem_usage,frontend_traffic_in,frontend_traffic_out,frontend_latency,emailservice_num_pods,emailservice_desired_replicas,emailservice_cpu_usage,emailservice_mem_usage,emailservice_traffic_in,emailservice_traffic_out,emailservice_latency
2022-09-15 07:06:19,1,3,294,0.0,49,16,976.313,1,3,295,0.0,46,99,976.313,1,2,166,0.0,11,12,976.313,1,1,60,0.0,7,7,976.313,3,1,51,0.0,1,1,976.313,2,1,67,0.6,5,2,976.313,7,4,303,2.8,18,16,976.313,3,1,18,0.3,6,3,976.313,6,2,137,0.0,14,14,976.313,2,5,396,0.0,112,400,976.313,1,1,46,1.7,0,0,976.313
2022-09-15 07:06:24,1,3,294,0.0,49,16,976.299,1,3,295,0.0,46,99,976.299,1,2,166,0.0,11,12,976.299,1,1,60,0.0,7,7,976.299,3,1,51,0.0,1,1,976.299,2,1,67,0.6,5,2,976.299,7,4,303,2.8,18,16,976.299,3,1,18,0.3,6,3,976.299,6,2,137,0.0,14,14,976.299,7,5,396,0.0,112,400,976.299,1,1,22,1.7,0,0,976.299
2022-09-15 07:06:28,1,3,294,0.0,49,16,976.299,1,3,295,0.0,46,99,976.299,1,2,166,0.0,11,12,976.299,1,1,60,0.0,7,7,976.299,3,1,51,0.0,1,1,976.299,2,1,67,0.6,5,2,976.299,7,4,305,1.7,18,16,976.299,3,1,18,0.3,6,3,976.299,6,2,137,0.0,14,14,976.299,6,5,396,0.0,112,400,976.299,1,1,22,1.7,0,0,976.299
2022-09-15 07:06:32,1,3,294,0.0,49,16,976.289,1,3,295,0.0,46,99,976.289,1,2,181,0.0,12,14,976.289,1,1,60,0.0,7,7,976.289,3,1,54,0.0,1,1,976.289,2,1,67,0.6,5,2,976.289,7,4,309,2.7,18,16,976.289,3,1,19,0.4,6,3,976.289,6,2,139,0.0,14,14,976.289,6,5,396,0.0,112,400,976.289,1,1,22,1.7,0,0,976.289
2022-09-15 07:06:36,1,4,307,0.0,49,16,976.289,1,3,295,0.0,46,99,976.289,1,2,181,0.0,12,14,976.289,1,1,66,0.0,7,7,976.289,3,1,54,0.0,1,1,976.289,2,1,68,0.8,5,3,976.289,7,4,314,2.7,18,16,976.289,3,1,19,0.6,6,3,976.289,6,2,139,0.0,14,14,976.289,6,5,398,0.0,113,413,976.289,1,1,22,1.7,0,0,976.289
2022-09-15 07:06:40,1,4,307,0.0,49,16,976.285,1,4,309,0.0,48,102,976.285,1,2,181,0.0,12,14,976.285,1,1,66,0.0,7,7,976.285,3,1,56,0.0,1,1,976.285,2,2,77,0.2,6,4,976.285,7,4,320,3.6,18,16,976.285,3,1,19,0.6,6,3,976.285,6,2,139,0.0,14,14,976.285,1,5,398,0.0,113,413,976.285,1,1,22,1.7,0,0,976.285
2022-09-15 07:06:44,1,4,307,0.0,49,16,976.285,1,4,309,0.0,48,102,976.285,1,2,181,0.0,12,14,976.285,1,1,66,0.0,7,7,976.285,3,1,56,0.0,1,1,976.285,2,2,77,0.2,6,4,976.285,7,4,320,3.6,18,16,976.285,3,1,19,0.6,6,3,976.285,6,3,169,0.0,21,21,976.285,1,5,398,0.0,113,413,976.285,1,1,22,1.7,0,0,976.285
2022-09-15 07:06:48,1,4,307,0.0,49,16,976.285,1,4,309,0.0,48,102,976.285,1,2,181,0.0,12,14,976.285,1,1,66,0.0,7,7,976.285,3,1,56,0.0,1,1,976.285,2,2,77,0.2,6,4,976.285,7,4,320,3.6,18,16,976.285,3,1,19,0.6,6,3,976.285,6,3,170,0.0,21,21,976.285,1,5,398,0.0,113,413,976.285,1,1,24,0.0,1,1,976.285
2022-09-15 07:06:51,1,4,307,0.0,49,16,976.28,1,4,309,0.0,48,102,976.28,1,2,181,0.0,12,14,976.28,1,1,66,0.0,7,7,976.28,3,1,60,0.0,1,1,976.28,2,2,77,0.2,6,4,976.28,7,4,331,3.6,19,16,976.28,3,1,19,0.6,6,3,976.28,6,3,170,0.0,21,21,976.28,1,5,398,0.0,113,413,976.28,1,1,24,0.0,1,1,976.28
2022-09-15 07:06:55,1,4,307,0.0,49,16,976.28,1,4,309,0.0,48,102,976.28,1,2,181,0.0,12,14,976.28,1,1,66,0.0,7,7,976.28,3,1,60,0.0,1,1,976.28,2,2,77,0.2,6,4,976.28,7,4,331,3.6,19,16,976.28,3,1,19,0.6,6,3,976.28,6,3,170,0.0,21,21,976.28,5,5,398,0.0,113,413,976.28,1,1,24,0.0,1,1,976.28
2022-09-15 07:06:59,1,4,307,0.0,49,16,976.28,1,4,309,0.0,48,102,976.28,1,2,181,0.0,12,14,976.28,1,1,66,0.0,7,7,976.28,3,1,58,0.0,0,0,976.28,2,2,77,0.2,6,4,976.28,7,4,329,3.6,19,16,976.28,3,1,19,0.6,6,3,976.28,6,3,173,0.0,21,21,976.28,5,5,398,0.0,113,413,976.28,1,1,24,0.0,1,1,976.28
2022-09-15 07:07:04,1,4,310,1.5,49,17,976.27,1,4,309,0.0,48,102,976.27,1,2,181,0.0,14,15,976.27,1,1,60,0.0,7,7,976.27,3,1,58,0.0,0,0,976.27,2,2,77,0.2,6,4,976.27,7,4,323,0.9,18,16,976.27,3,1,18,0.3,6,3,976.27,6,3,178,0.0,21,21,976.27,8,5,396,0.0,114,417,976.27,1,1,24,0.0,1,1,976.27
2022-09-15 07:07:09,1,4,310,1.5,49,17,976.27,2,4,309,0.0,48,102,976.27,1,2,181,0.0,14,15,976.27,1,1,60,0.0,7,7,976.27,3,1,58,0.0,0,0,976.27,2,2,89,0.0,6,4,976.27,7,5,324,4.9,18,16,976.27,3,1,18,0.1,6,3,976.27,6,3,181,0.5,21,21,976.27,8,5,396,0.0,114,417,976.27,1,1,24,0.0,1,1,976.27
2022-09-15 07:07:13,1,4,310,1.5,49,17,976.276,2,4,306,0.0,47,99,976.276,1,2,181,0.0,14,15,976.276,1,1,60,0.0,7,7,976.276,3,1,65,1.1,1,1,976.276,2,2,89,0.0,6,4,976.276,7,4,321,4.0,18,16,976.276,3,1,18,0.1,6,3,976.276,6,3,207,0.5,23,24,976.276,8,5,396,0.0,114,417,976.276,1,1,24,0.0,1,1,976.276
2022-09-15 07:07:17,1,4,310,1.5,49,17,976.276,2,4,306,0.0,47,99,976.276,1,2,181,0.0,14,15,976.276,1,1,60,0.0,7,7,976.276,3,1,65,1.1,1,1,976.276,2,2,89,0.0,6,4,976.276,7,4,321,4.0,18,16,976.276,3,1,18,0.1,6,3,976.276,6,3,207,0.5,23,24,976.276,8,5,396,0.0,114,417,976.276,1,1,29,0.0,1,1,976.276
2022-09-15 07:07:21,1,4,310,1.5,49,17,976.319,2,4,306,0.0,47,99,976.319,1,2,181,0.0,14,15,976.319,1,1,60,0.0,7,7,976.319,3,1,59,3.1,2,1,976.319,2,2,89,0.0,6,4,976.319,7,5,316,5.5,17,16,976.319,3,1,18,0.1,6,3,976.319,6,3,206,0.5,23,24,976.319,5,5,396,0.0,114,417,976.319,1,1,29,0.0,1,1,976.319
2022-09-15 07:07:26,1,4,310,1.5,49,17,976.319,2,4,306,0.0,47,99,976.319,1,2,181,0.0,14,15,976.319,1,1,60,0.0,7,7,976.319,3,1,59,3.1,2,1,976.319,2,2,89,0.0,6,4,976.319,7,5,316,5.5,17,16,976.319,3,1,18,0.1,6,3,976.319,6,3,206,0.5,23,24,976.319,3,5,396,0.0,114,417,976.319,1,1,29,0.0,1,1,976.319
2022-09-15 07:07:30,1,4,310,1.5,49,17,976.319,2,4,306,0.0,47,99,976.319,1,2,181,0.0,14,15,976.319,1,1,60,0.0,7,7,976.319,3,1,54,4.4,2,1,976.319,2,2,89,0.0,6,4,976.319,7,5,315,5.5,17,16,976.319,3,1,15,0.4,5,2,976.319,6,3,215,0.5,23,24,976.319,8,5,396,0.0,114,417,976.319,1,1,29,0.0,1,1,976.319
2022-09-15 07:07:35,1,4,273,1.1,44,15,976.36,2,4,306,0.0,47,99,976.36,1,1,93,0.2,11,12,976.36,1,2,57,16.5,6,6,976.36,3,1,54,4.4,2,1,976.36,2,2,89,0.0,6,4,976.36,7,4,302,2.2,18,16,976.36,3,1,15,0.4,5,2,976.36,6,3,212,0.7,23,24,976.36,7,5,392,0.0,100,342,976.36,1,1,29,0.0,1,1,976.36
2022-09-15 07:07:40,1,4,273,1.1,44,15,976.36,2,4,279,0.5,39,79,976.36,1,1,93,0.2,11,12,976.36,1,2,57,16.5,6,6,976.36,3,1,54,4.4,2,1,976.36,3,1,69,0.0,5,2,976.36,7,4,305,2.3,18,16,976.36,3,1,15,0.4,5,2,976.36,6,3,215,0.2,23,24,976.36,7,5,393,0.0,100,342,976.36,1,1,29,0.0,1,1,976.36
2022-09-15 07:07:49,1,4,273,1.1,44,15,976.446,2,4,284,0.8,39,79,976.446,1,1,93,0.2,11,12,976.446,1,2,57,16.5,6,6,976.446,3,1,51,3.3,1,0,976.446,3,1,69,0.0,5,2,976.446,7,4,305,0.8,18,16,976.446,3,1,15,0.4,5,2,976.446,6,2,134,2.8,9,10,976.446,7,5,394,0.0,100,342,976.446,1,1,23,1.1,0,0,976.446
2022-09-15 07:07:54,1,4,273,1.1,44,15,976.423,2,4,284,0.8,39,79,976.423,1,1,93,0.2,11,12,976.423,1,2,57,16.5,6,6,976.423,2,1,45,1.3,0,0,976.423,3,1,69,0.0,5,2,976.423,7,4,305,0.8,18,16,976.423,3,1,15,0.4,5,2,976.423,6,2,134,2.8,9,10,976.423,7,5,394,0.0,100,342,976.423,1,1,23,1.1,0,0,976.423
2022-09-15 07:07:58,1,4,273,1.1,44,15,976.423,2,4,284,0.8,39,79,976.423,1,1,93,0.2,11,12,976.423,1,2,57,16.5,6,6,976.423,2,1,45,1.3,0,0,976.423,3,1,69,0.0,5,2,976.423,7,4,302,1.4,18,16,976.423,3,1,15,0.4,5,2,976.423,6,2,128,2.8,9,10,976.423,4,5,394,0.0,100,342,976.423,1,1,23,1.1,0,0,976.423
2022-09-15 07:08:02,1,4,273,1.1,44,15,976.366,2,4,284,0.8,39,79,976.366,1,1,117,1.1,4,4,976.366,1,2,57,16.5,6,6,976.366,2,1,31,0.0,0,0,976.366,3,1,69,0.0,5,2,976.366,7,3,225,2.7,12,12,976.366,3,1,11,0.2,1,0,976.366,6,2,124,2.8,9,10,976.366,4,5,394,0.0,100,342,976.366,1,1,23,1.1,0,0,976.366
2022-09-15 07:08:06,1,2,106,0.0,20,7,976.366,2,4,284,0.8,39,79,976.366,1,1,117,1.1,4,4,976.366,1,1,33,0.0,4,4,976.366,2,1,31,0.0,0,0,976.366,3,1,63,0.2,4,2,976.366,7,3,218,4.4,12,12,976.366,3,1,11,0.2,1,0,976.366,6,2,124,2.8,9,10,976.366,4,4,327,0.0,63,243,976.366,1,1,23,1.1,0,0,976.366
2022-09-15 07:08:10,1,2,106,0.0,20,7,976.366,2,2,128,0.3,13,25,976.366,1,1,117,1.1,4,4,976.366,1,1,33,0.0,4,4,976.366,2,1,31,0.0,0,0,976.366,3,1,50,0.6,1,1,976.366,7,3,201,4.1,12,12,976.366,3,1,11,0.2,1,0,976.366,6,2,123,2.8,9,10,976.366,4,4,327,0.0,63,243,976.366,1,1,23,1.1,0,0,976.366
2022-09-15 07:08:14,1,2,106,0.0,20,7,976.329,2,2,129,0.4,13,25,976.329,1,1,117,1.1,4,4,976.329,1,1,33,0.0,4,4,976.329,2,1,14,1.0,0,0,976.329,3,1,50,0.6,1,1,976.329,7,3,201,4.1,12,12,976.329,3,1,11,0.2,1,0,976.329,6,2,124,0.2,7,7,976.329,4,4,328,0.0,63,243,976.329,1,1,23,1.1,0,0,976.329
2022-09-15 07:08:19,1,2,106,0.0,20,7,976.329,2,2,129,0.4,13,25,976.329,1,1,117,1.1,4,4,976.329,1,1,33,0.0,4,4,976.329,2,1,14,1.0,0,0,976.329,3,1,50,0.6,1,1,976.329,7,3,196,5.4,12,12,976.329,3,1,11,0.2,1,0,976.329,6,2,126,0.2,7,7,976.329,4,4,329,0.0,63,243,976.329,2,1,27,0.0,0,0,976.329
2022-09-15 07:08:23,1,2,106,0.0,20,7,976.31,2,2,129,0.4,13,25,976.31,1,1,117,1.1,4,4,976.31,1,1,33,0.0,4,4,976.31,2,1,14,1.0,0,0,976.31,3,1,50,0.6,1,1,976.31,7,3,196,5.4,12,12,976.31,3,1,11,0.2,1,0,976.31,6,2,126,0.2,7,7,976.31,5,4,329,0.0,63,243,976.31,2,1,27,0.0,0,0,976.31
2022-09-15 07:08:28,1,2,106,0.0,20,7,976.31,2,2,129,0.4,13,25,976.31,1,1,117,1.1,4,4,976.31,1,1,33,0.0,4,4,976.31,2,1,14,1.0,0,0,976.31,3,1,50,0.6,1,1,976.31,7,3,197,4.8,12,12,976.31,3,1,11,0.2,1,0,976.31,6,2,125,0.8,7,7,976.31,2,4,326,0.0,63,243,976.31,2,1,27,0.0,0,0,976.31
2022-09-15 07:08:32,1,2,106,0.0,20,7,976.271,2,2,129,0.4,13,25,976.271,1,1,117,1.1,9,9,976.271,1,1,33,0.0,4,4,976.271,2,1,26,1.0,1,1,976.271,3,1,50,0.6,1,1,976.271,7,3,196,3.5,12,13,976.271,3,1,14,0.0,5,2,976.271,6,2,126,0.8,7,7,976.271,2,4,326,0.0,63,243,976.271,2,1,27,0.0,0,0,976.271
2022-09-15 07:08:36,1,4,237,2.7,35,12,976.271,2,2,129,0.4,13,25,976.271,1,2,240,0.5,9,9,976.271,1,1,56,0.0,3,4,976.271,2,1,26,1.0,1,1,976.271,3,1,51,0.7,1,1,976.271,7,3,218,4.0,12,13,976.271,3,1,14,0.0,5,2,976.271,6,2,126,0.8,7,7,976.271,3,5,379,0.0,104,359,976.271,2,1,27,0.0,0,0,976.271
2022-09-15 07:08:40,1,4,237,2.7,35,12,976.271,2,4,298,0.4,43,95,976.271,1,2,240,0.5,9,9,976.271,1,1,56,0.0,3,4,976.271,2,1,26,1.0,1,1,976.271,3,1,68,0.7,3,2,976.271,7,4,226,3.5,12,13,976.271,3,1,14,0.0,5,2,976.271,6,2,126,0.8,7,7,976.271,3,5,379,0.0,104,359,976.271,3,1,27,0.0,0,0,976.271
2022-09-15 07:08:44,1,4,237,2.7,35,12,976.253,2,4,298,0.4,43,95,976.253,1,2,240,0.5,9,9,976.253,1,1,56,0.0,3,4,976.253,2,1,26,1.0,1,1,976.253,3,1,68,0.7,3,2,976.253,7,4,226,3.5,12,13,976.253,3,1,14,0.0,5,2,976.253,6,3,156,0.8,18,18,976.253,3,5,378,0.0,104,359,976.253,3,1,27,0.0,0,0,976.253
2022-09-15 07:08:48,1,4,237,2.7,35,12,976.253,2,4,300,0.3,43,95,976.253,1,2,240,0.5,9,9,976.253,1,1,56,0.0,3,4,976.253,2,1,26,1.0,1,1,976.253,3,1,68,0.7,3,2,976.253,7,4,232,2.2,12,13,976.253,3,1,14,0.0,5,2,976.253,6,3,151,1.1,18,18,976.253,1,5,377,0.0,104,359,976.253,3,1,28,1.2,0,0,976.253
2022-09-15 07:08:52,1,4,237,2.7,35,12,976.227,2,4,300,0.3,43,95,976.227,1,2,240,0.5,9,9,976.227,1,1,56,0.0,3,4,976.227,2,1,26,1.0,1,1,976.227,3,1,68,0.7,3,2,976.227,7,4,232,2.2,12,13,976.227,3,1,14,0.0,5,2,976.227,6,3,151,1.1,18,18,976.227,1,5,377,0.0,104,359,976.227,3,1,28,1.2,0,0,976.227
2022-09-15 07:08:56,1,4,237,2.7,35,12,976.227,2,4,300,0.3,43,95,976.227,1,2,240,0.5,9,9,976.227,1,1,56,0.0,3,4,976.227,2,1,26,1.0,1,1,976.227,3,1,68,0.7,3,2,976.227,7,4,232,2.2,12,13,976.227,3,1,14,0.0,5,2,976.227,6,3,155,1.0,18,18,976.227,1,5,377,0.0,104,359,976.227,4,1,28,1.2,0,0,976.227
2022-09-15 07:09:01,6,4,237,2.7,35,12,976.209,2,4,300,0.3,43,95,976.209,1,2,240,0.5,9,9,976.209,1,1,56,0.0,3,4,976.209,2,1,28,2.0,1,1,976.209,3,1,68,0.7,3,2,976.209,7,4,236,4.9,12,13,976.209,3,1,14,0.0,5,2,976.209,6,3,159,0.8,18,18,976.209,1,5,377,0.0,104,359,976.209,4,1,73,1.9,0,0,976.209
2022-09-15 07:09:05,6,4,313,0.0,49,17,976.209,2,4,300,0.3,43,95,976.209,1,2,216,2.1,14,15,976.209,1,2,61,18.7,7,7,976.209,2,1,28,2.0,1,1,976.209,3,2,77,0.4,3,2,976.209,8,4,291,5.1,18,16,976.209,3,1,17,0.0,6,3,976.209,6,3,157,0.8,18,18,976.209,1,5,395,0.0,112,404,976.209,4,1,73,1.9,0,0,976.209
2022-09-15 07:09:10,6,4,313,0.0,49,17,976.209,2,4,300,0.3,45,97,976.209,1,2,216,2.1,14,15,976.209,1,2,61,18.7,7,7,976.209,2,1,28,2.0,1,1,976.209,3,2,79,0.8,4,3,976.209,8,4,294,5.1,18,16,976.209,3,1,17,0.0,6,3,976.209,6,3,154,0.8,18,18,976.209,1,5,395,0.0,112,404,976.209,5,1,73,1.9,0,0,976.209
2022-09-15 07:09:15,6,4,313,0.0,49,17,976.186,2,4,300,0.5,45,97,976.186,1,2,216,2.1,14,15,976.186,1,2,61,18.7,7,7,976.186,2,1,45,1.0,2,1,976.186,3,2,93,0.4,5,3,976.186,8,4,294,5.1,18,16,976.186,3,1,17,0.0,6,3,976.186,6,3,165,0.8,18,19,976.186,2,5,395,0.0,112,404,976.186,5,1,73,1.9,0,0,976.186
2022-09-15 07:09:20,6,4,313,0.0,49,17,976.186,2,4,300,0.5,45,97,976.186,1,2,216,2.1,14,15,976.186,1,2,61,18.7,7,7,976.186,2,1,45,1.0,2,1,976.186,3,2,93,0.4,5,3,976.186,8,4,296,5.1,18,16,976.186,3,1,17,0.0,6,3,976.186,6,3,168,0.5,18,19,976.186,1,5,395,0.0,112,404,976.186,5,1,66,0.7,0,0,976.186
2022-09-15 07:09:25,6,4,313,0.0,49,17,976.168,2,4,300,0.5,45,97,976.168,1,2,216,2.1,14,15,976.168,1,2,61,18.7,7,7,976.168,2,1,45,1.0,2,1,976.168,3,2,93,0.4,5,3,976.168,8,4,296,5.1,18,16,976.168,3,1,17,0.0,6,3,976.168,6,3,168,0.5,18,19,976.168,1,5,395,0.0,112,404,976.168,2,1,66,0.7,0,0,976.168
2022-09-15 07:09:30,6,4,313,0.0,49,17,976.168,6,4,300,0.5,45,97,976.168,1,2,216,2.1,14,15,976.168,1,2,61,18.7,7,7,976.168,2,1,46,0.0,2,1,976.168,3,2,93,0.4,5,3,976.168,8,4,296,2.4,18,16,976.168,3,1,17,0.0,6,3,976.168,6,3,163,0.0,18,19,976.168,1,5,395,0.0,112,404,976.168,2,1,21,0.0,0,0,976.168
2022-09-15 07:09:36,6,4,338,4.0,48,17,976.146,6,4,300,0.5,45,97,976.146,1,2,215,0.1,13,14,976.146,1,2,61,13.7,7,7,976.146,2,1,46,0.0,2,1,976.146,3,2,90,0.4,6,3,976.146,8,4,288,2.4,17,16,976.146,3,1,16,0.2,6,3,976.146,6,3,167,0.0,18,19,976.146,6,5,395,0.0,110,387,976.146,2,1,21,0.0,0,0,976.146
2022-09-15 07:09:47,6,5,433,7.9,48,17,976.121,6,3,293,0.0,46,96,976.121,1,2,215,0.1,13,14,976.121,1,2,61,13.7,7,7,976.121,2,1,45,0.9,2,2,976.121,3,2,87,0.0,5,2,976.121,8,4,335,3.9,17,16,976.121,3,1,16,0.2,6,3,976.121,6,3,181,0.0,19,20,976.121,3,5,395,0.0,110,387,976.121,2,1,47,2.1,0,0,976.121
2022-09-15 07:09:52,6,6,454,7.9,48,17,976.107,6,3,293,0.0,46,96,976.107,1,2,215,0.1,13,14,976.107,1,2,61,13.7,7,7,976.107,2,1,45,0.9,2,2,976.107,3,2,87,0.0,5,2,976.107,8,4,335,3.9,17,16,976.107,3,1,16,0.2,6,3,976.107,6,3,176,0.0,19,20,976.107,3,5,395,0.0,110,387,976.107,2,1,47,2.1,0,0,976.107
2022-09-15 07:09:57,6,6,454,7.9,48,17,976.107,6,3,293,0.0,46,96,976.107,1,2,215,0.1,13,14,976.107,1,2,61,13.7,7,7,976.107,2,1,45,0.9,2,2,976.107,3,2,87,0.0,5,2,976.107,8,4,335,3.9,17,16,976.107,3,1,16,0.2,6,3,976.107,6,3,173,0.0,19,20,976.107,4,5,395,0.0,110,387,976.107,2,1,47,2.1,0,0,976.107
2022-09-15 07:10:03,6,6,454,7.9,48,17,976.089,6,3,293,0.0,46,96,976.089,1,2,226,0.2,14,15,976.089,1,2,61,13.7,7,7,976.089,2,1,58,0.9,3,3,976.089,3,2,87,0.0,5,2,976.089,8,4,334,3.0,18,16,976.089,3,1,17,0.0,6,3,976.089,6,3,170,0.0,19,20,976.089,3,5,395,0.0,113,396,976.089,2,1,47,2.1,0,0,976.089
2022-09-15 07:10:09,6,5,436,3.9,47,16,976.089,6,4,304,0.6,46,96,976.089,1,2,226,0.2,14,15,976.089,1,1,58,0.0,7,7,976.089,2,1,58,0.9,3,3,976.089,3,2,88,0.3,5,3,976.089,8,4,333,3.9,18,16,976.089,3,1,17,0.0,6,3,976.089,6,3,170,0.0,19,20,976.089,3,5,399,0.3,113,396,976.089,3,1,46,2.1,0,0,976.089
2022-09-15 07:10:14,6,5,429,2.3,47,16,976.074,6,4,319,0.8,46,97,976.074,1,2,226,0.2,14,15,976.074,1,1,58,0.0,7,7,976.074,2,1,57,1.8,2,2,976.074,3,2,89,1.8,6,3,976.074,7,4,308,3.0,18,16,976.074,3,1,17,0.0,6,3,976.074,6,3,165,0.0,18,18,976.074,3,5,399,0.3,113,396,976.074,3,1,46,2.1,0,0,976.074
2022-09-15 07:10:19,6,5,414,1.6,47,16,976.074,6,4,316,0.8,46,97,976.074,1,2,226,0.2,14,15,976.074,1,1,58,0.0,7,7,976.074,2,1,57,1.8,2,2,976.074,3,2,89,1.8,6,3,976.074,7,4,286,3.4,18,16,976.074,3,1,17,0.0,6,3,976.074,6,3,168,0.0,18,18,976.074,3,5,400,0.3,113,396,976.074,3,1,47,0.0,0,0,976.074
2022-09-15 07:10:25,6,5,415,1.6,47,16,976.052,6,4,326,0.8,46,97,976.052,1,2,226,0.2,14,15,976.052,1,1,58,0.0,7,7,976.052,2,1,57,1.8,2,2,976.052,3,2,89,1.8,6,3,976.052,7,4,286,3.4,18,16,976.052,3,1,17,0.0,6,3,976.052,6,3,168,0.0,18,18,976.052,8,5,400,0.3,113,396,976.052,3,1,47,0.0,0,0,976.052
2022-09-15 07:10:31,6,5,415,1.6,47,16,976.052,3,4,311,0.4,46,97,976.052,1,2,226,0.2,14,15,976.052,1,1,58,0.0,7,7,976.052,2,1,37,3.5,1,1,976.052,3,2,89,1.8,6,3,976.052,7,4,283,4.5,18,16,976.052,3,1,17,0.0,6,3,976.052,6,3,165,0.0,18,18,976.052,8,5,400,0.3,113,396,976.052,3,1,47,0.0,0,0,976.052
2022-09-15 07:10:36,6,5,399,2.0,47,16,976.038,3,4,307,0.0,46,97,976.038,1,2,238,0.2,13,14,976.038,1,1,62,0.0,7,7,976.038,2,1,37,3.5,1,1,976.038,3,2,90,1.5,6,3,976.038,7,4,300,5.6,17,16,976.038,3,1,17,0.0,6,3,976.038,6,3,168,0.0,18,18,976.038,5,5,401,0.3,111,394,976.038,3,1,47,0.0,0,0,976.038
2022-09-15 07:10:41,6,5,399,3.2,47,16,976.022,3,4,311,0.0,44,95,976.022,1,2,238,0.2,13,14,976.022,1,1,62,0.0,7,7,976.022,2,1,38,2.6,2,2,976.022,3,2,89,0.0,5,2,976.022,7,5,303,6.8,17,16,976.022,3,1,17,0.0,6,3,976.022,6,3,166,0.0,18,18,976.022,4,5,398,0.0,111,394,976.022,3,1,47,0.0,0,0,976.022
2022-09-15 07:10:46,6,5,396,3.2,47,16,976.022,3,4,315,0.0,44,95,976.022,1,2,238,0.2,13,14,976.022,1,1,62,0.0,7,7,976.022,2,1,38,2.6,2,2,976.022,3,2,89,0.0,5,2,976.022,7,5,303,6.8,17,16,976.022,3,1,17,0.0,6,3,976.022,6,3,157,0.7,21,22,976.022,1,5,396,0.0,111,394,976.022,3,1,47,0.0,0,0,976.022
2022-09-15 07:10:51,6,5,396,3.2,47,16,976.022,3,4,323,0.5,44,95,976.022,1,2,238,0.2,13,14,976.022,1,1,62,0.0,7,7,976.022,2,1,38,2.6,2,2,976.022,3,2,89,0.0,5,2,976.022,7,4,300,5.8,17,16,976.022,3,1,17,0.0,6,3,976.022,6,3,156,0.7,21,22,976.022,1,5,396,0.0,111,394,976.022,3,1,51,0.0,0,0,976.022
2022-09-15 07:10:56,6,5,391,4.0,47,16,976.011,3,4,323,0.5,44,95,976.011,1,2,238,0.2,13,14,976.011,1,1,62,0.0,7,7,976.011,2,1,38,2.6,2,2,976.011,3,2,89,0.0,5,2,976.011,7,4,300,5.8,17,16,976.011,3,1,17,0.0,6,3,976.011,6,3,156,0.7,21,22,976.011,5,5,396,0.0,111,394,976.011,3,2,79,0.0,0,0,976.011
2022-09-15 07:11:01,6,5,391,4.0,47,16,976.0,3,4,323,0.5,44,95,976.0,1,2,238,0.2,13,14,976.0,1,1,62,0.0,7,7,976.0,2,1,44,2.2,2,2,976.0,3,2,89,0.0,5,2,976.0,7,5,304,5.4,17,16,976.0,3,1,17,0.0,6,3,976.0,6,3,158,0.7,21,22,976.0,2,5,396,0.0,111,394,976.0,3,2,79,0.0,0,0,976.0
2022-09-15 07:11:06,6,5,399,3.2,47,16,976.0,3,4,323,0.5,44,95,976.0,1,2,231,1.0,13,14,976.0,1,1,62,0.0,7,7,976.0,2,1,44,2.2,2,2,976.0,3,2,88,0.2,5,2,976.0,7,4,301,3.4,18,16,976.0,3,1,17,0.0,6,3,976.0,6,3,153,0.7,21,22,976.0,2,5,395,0.0,111,397,976.0,3,2,79,0.0,0,0,976.0
2022-09-15 07:11:11,3,5,396,3.3,47,16,975.976,3,4,308,0.5,43,94,975.976,1,2,231,1.0,13,14,975.976,1,1,62,0.0,7,7,975.976,2,1,43,1.3,2,1,975.976,3,2,84,0.2,5,2,975.976,7,4,298,3.2,19,16,975.976,3,1,17,0.0,6,3,975.976,6,3,151,0.7,21,22,975.976,2,5,395,0.0,111,397,975.976,3,1,75,0.0,0,0,975.976
